County,Precinct,Office,District,Party,Candidate,Votes
Bergen,Englewood,President,,Libertarian,Gary Johnson,160
Bergen,Englewood Cliffs,President,,Libertarian,Gary Johnson,43
Bergen,Fair Lawn,President,,Libertarian,Gary Johnson,387
Bergen,Fair View,President,,Libertarian,Gary Johnson,29
Bergen,Fort Lee,President,,Libertarian,Gary Johnson,153
Bergen,Franklin Lakes,President,,Libertarian,Gary Johnson,112
Bergen,Garfield,President,,Libertarian,Gary Johnson,125
Bergen,Glen Rock,President,,Libertarian,Gary Johnson,173
Bergen,Hackensack,President,,Libertarian,Gary Johnson,186
Bergen,Harrington Park,President,,Libertarian,Gary Johnson,50
Bergen,Hasbrouck Heights,President,,Libertarian,Gary Johnson,107
Bergen,Haworth,President,,Libertarian,Gary Johnson,40
Bergen,Hillsdale,President,,Libertarian,Gary Johnson,140
Bergen,Ho-Ho-Kus,President,,Libertarian,Gary Johnson,81
Bergen,Leonia,President,,Libertarian,Gary Johnson,50
Bergen,Little Ferry,President,,Libertarian,Gary Johnson,54
Bergen,Lodi,President,,Libertarian,Gary Johnson,105
Bergen,Lyndhurst,President,,Libertarian,Gary Johnson,151
Bergen,Mahwah,President,,Libertarian,Gary Johnson,292
Bergen,Maywood,President,,Libertarian,Gary Johnson,92
Bergen,Midland Park,President,,Libertarian,Gary Johnson,92
Bergen,Montvale,President,,Libertarian,Gary Johnson,113
Bergen,Moonachie,President,,Libertarian,Gary Johnson,17
Bergen,New Milford,President,,Libertarian,Gary Johnson,148
Bergen,North Arlington,President,,Libertarian,Gary Johnson,125
Bergen,Northvale,President,,Libertarian,Gary Johnson,43
Bergen,Norwood,President,,Libertarian,Gary Johnson,52
Bergen,Oakland,President,,Libertarian,Gary Johnson,176
Bergen,Old Tappan,President,,Libertarian,Gary Johnson,51
Bergen,Oradell,President,,Libertarian,Gary Johnson,88
Bergen,Palisades Park,President,,Libertarian,Gary Johnson,43
Bergen,Paramus,President,,Libertarian,Gary Johnson,225
Bergen,Park Ridge,President,,Libertarian,Gary Johnson,98
Bergen,Ramsey,President,,Libertarian,Gary Johnson,200
Bergen,Ridgefield,President,,Libertarian,Gary Johnson,73
Bergen,Ridgefield Park,President,,Libertarian,Gary Johnson,85
Bergen,Ridgewood,President,,Libertarian,Gary Johnson,376
Bergen,River Edge,President,,Libertarian,Gary Johnson,135
Bergen,River Vale,President,,Libertarian,Gary Johnson,128
Bergen,Rochelle Park,President,,Libertarian,Gary Johnson,50
Bergen,Rockleigh,President,,Libertarian,Gary Johnson,5
Bergen,Rutherford,President,,Libertarian,Gary Johnson,190
Bergen,Saddle Brook,President,,Libertarian,Gary Johnson,105
Bergen,Saddle River,President,,Libertarian,Gary Johnson,38
Bergen,South Hackensack,President,,Libertarian,Gary Johnson,9
Bergen,Teaneck,President,,Libertarian,Gary Johnson,304
Bergen,Tenafly,President,,Libertarian,Gary Johnson,137
Bergen,Teterboro,President,,Libertarian,Gary Johnson,0
Bergen,Upper Saddle River,President,,Libertarian,Gary Johnson,83
Bergen,Waldwick,President,,Libertarian,Gary Johnson,114
Bergen,Wallington,President,,Libertarian,Gary Johnson,45
Bergen,Washington,President,,Libertarian,Gary Johnson,111
Bergen,Westwood,President,,Libertarian,Gary Johnson,106
Bergen,Woodcliff Lake,President,,Libertarian,Gary Johnson,77
Bergen,Wood Ridge,President,,Libertarian,Gary Johnson,93
Bergen,Wyckoff,President,,Libertarian,Gary Johnson,247
Bergen,Grand Totals,President,,Libertarian,Gary Johnson,7764
Bergen,Allendale 1 - Election Day,President,,,Personal Choice,12
Bergen,Allendale 2 - Election Day,President,,,Personal Choice,16
Bergen,Allendale 3 - Election Day,President,,,Personal Choice,12
Bergen,Allendale 4 - Election Day,President,,,Personal Choice,16
Bergen,Allendale Mail-In Ballot - Mail-In B,President,,,Personal Choice,6
Bergen,Allendale Provisional - Provisional,President,,,Personal Choice,0
Bergen,Alpine 1 - Election Day,President,,,Personal Choice,2
Bergen,Alpine Mail-In Ballot - Mail-In Ballo,President,,,Personal Choice,0
Bergen,Alpine Provisional - Provisional,President,,,Personal Choice,0
Bergen,Bergenfield 1 - Election Day,President,,,Personal Choice,3
Bergen,Bergenfield 2 - Election Day,President,,,Personal Choice,3
Bergen,Bergenfield 3 - Election Day,President,,,Personal Choice,4
Bergen,Bergenfield 4 - Election Day,President,,,Personal Choice,4
Bergen,Bergenfield 5 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield 6 - Election Day,President,,,Personal Choice,0
Bergen,Bergenfield 7 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield 8 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield 9 - Election Day,President,,,Personal Choice,3
Bergen,Bergenfield 10 - Election Day,President,,,Personal Choice,18
Bergen,Bergenfield 11 - Election Day,President,,,Personal Choice,7
Bergen,Bergenfield 12 - Election Day,President,,,Personal Choice,7
Bergen,Bergenfield 13 - Election Day,President,,,Personal Choice,5
Bergen,Bergenfield 14 - Election Day,President,,,Personal Choice,4
Bergen,Bergenfield 15 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield 16 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield 17 - Election Day,President,,,Personal Choice,2
Bergen,Bergenfield Mail-In Ballot - Mail-In,President,,,Personal Choice,5
Bergen,Bergenfield Provisional - Provision,President,,,Personal Choice,0
Bergen,Bogota 1 - Election Day,President,,,Personal Choice,6
Bergen,Bogota 2 - Election Day,President,,,Personal Choice,4
Bergen,Bogota 3 - Election Day,President,,,Personal Choice,5
Bergen,Bogota 4 - Election Day,President,,,Personal Choice,1
Bergen,Bogota 5 - Election Day,President,,,Personal Choice,4
Bergen,Bogota 6 - Election Day,President,,,Personal Choice,9
Bergen,Bogota Mail-In Ballot - Mail-In Ball,President,,,Personal Choice,3
Bergen,Bogota Provisional - Provisional,President,,,Personal Choice,0
Bergen,Carlstadt 1 - Election Day,President,,,Personal Choice,1
Bergen,Carlstadt 2 - Election Day,President,,,Personal Choice,3
Bergen,Carlstadt 3 - Election Day,President,,,Personal Choice,3
Bergen,Carlstadt 4 - Election Day,President,,,Personal Choice,5
Bergen,Carlstadt 5 - Election Day,President,,,Personal Choice,3
Bergen,Carlstadt Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,3
Bergen,Carlstadt Provisional - Provisional,President,,,Personal Choice,0
Bergen,Cliffside Park 1 - Election Day,President,,,Personal Choice,3
Bergen,Cliffside Park 2 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 3 - Election Day,President,,,Personal Choice,5
Bergen,Cliffside Park 4 - Election Day,President,,,Personal Choice,3
Bergen,Cliffside Park 5 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 6 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 7 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 8 - Election Day,President,,,Personal Choice,1
Bergen,Cliffside Park 9 - Election Day,President,,,Personal Choice,0
Bergen,Cliffside Park 10 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 11 - Election Day,President,,,Personal Choice,0
Bergen,Cliffside Park 12 - Election Day,President,,,Personal Choice,1
Bergen,Cliffside Park 13 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 14 - Election Day,President,,,Personal Choice,2
Bergen,Cliffside Park 15 - Election Day,President,,,Personal Choice,3
Bergen,Cliffside Park Mail-In Ballot - Mail-,President,,,Personal Choice,3
Bergen,Cliffside Park Provisional - Provisio,President,,,Personal Choice,0
Bergen,Closter 1 - Election Day,President,,,Personal Choice,4
Bergen,Closter 2 - Election Day,President,,,Personal Choice,1
Bergen,Closter 3 - Election Day,President,,,Personal Choice,6
Bergen,Closter 4 - Election Day,President,,,Personal Choice,8
Bergen,Closter 5 - Election Day,President,,,Personal Choice,10
Bergen,Closter 6 - Election Day,President,,,Personal Choice,6
Bergen,Closter Mail-In Ballot - Mail-In Ball,President,,,Personal Choice,0
Bergen,Closter Provisional - Provisional,President,,,Personal Choice,0
Bergen,Cresskill 1 - Election Day,President,,,Personal Choice,3
Bergen,Cresskill 2 - Election Day,President,,,Personal Choice,4
Bergen,Cresskill 3 - Election Day,President,,,Personal Choice,6
Bergen,Cresskill 4 - Election Day,President,,,Personal Choice,2
Bergen,Cresskill 5 - Election Day,President,,,Personal Choice,5
Bergen,Cresskill 6 - Election Day,President,,,Personal Choice,7
Bergen,Cresskill Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,3
Bergen,Cresskill Provisional - Provisional,President,,,Personal Choice,0
Bergen,Demarest 1 - Election Day,President,,,Personal Choice,3
Bergen,Demarest 2 - Election Day,President,,,Personal Choice,6
Bergen,Demarest 3 - Election Day,President,,,Personal Choice,5
Bergen,Demarest Mail-In Ballot - Mail-In B,President,,,Personal Choice,7
Bergen,Demarest Provisional - Provisiona,President,,,Personal Choice,0
Bergen,Dumont 1 - Election Day,President,,,Personal Choice,4
Bergen,Dumont 2 - Election Day,President,,,Personal Choice,3
Bergen,Dumont 3 - Election Day,President,,,Personal Choice,3
Bergen,Dumont 4 - Election Day,President,,,Personal Choice,3
Bergen,Dumont 5 - Election Day,President,,,Personal Choice,1
Bergen,Dumont 6 - Election Day,President,,,Personal Choice,3
Bergen,Dumont 7 - Election Day,President,,,Personal Choice,4
Bergen,Dumont 8 - Election Day,President,,,Personal Choice,1
Bergen,Dumont 9 - Election Day,President,,,Personal Choice,5
Bergen,Dumont 10 - Election Day,President,,,Personal Choice,7
Bergen,Dumont 11 - Election Day,President,,,Personal Choice,8
Bergen,Dumont Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,4
Bergen,Dumont Provisional - Provisional,President,,,Personal Choice,0
Bergen,East Rutherford 1 - Election Day,President,,,Personal Choice,9
Bergen,East Rutherford 2 - Election Day,President,,,Personal Choice,5
Bergen,East Rutherford 3 - Election Day,President,,,Personal Choice,4
Bergen,East Rutherford 4 - Election Day,President,,,Personal Choice,3
Bergen,East Rutherford Mail-In Ballot - Ma,President,,,Personal Choice,3
Bergen,East Rutherford Provisional - Prov,President,,,Personal Choice,0
Bergen,Edgewater 1 - Election Day,President,,,Personal Choice,6
Bergen,Edgewater 2 - Election Day,President,,,Personal Choice,9
Bergen,Edgewater 3 - Election Day,President,,,Personal Choice,5
Bergen,Edgewater 4 - Election Day,President,,,Personal Choice,2
Bergen,Edgewater Mail-In Ballot - Mail-In,President,,,Personal Choice,2
Bergen,Edgewater Provisional - Provisiona,President,,,Personal Choice,0
Bergen,Elmwood Park 1 - Election Day,President,,,Personal Choice,4
Bergen,Elmwood Park 2 - Election Day,President,,,Personal Choice,2
Bergen,Elmwood Park 3 - Election Day,President,,,Personal Choice,5
Bergen,Elmwood Park 4 - Election Day,President,,,Personal Choice,2
Bergen,Elmwood Park 5 - Election Day,President,,,Personal Choice,2
Bergen,Elmwood Park 6 - Election Day,President,,,Personal Choice,1
Bergen,Elmwood Park 7 - Election Day,President,,,Personal Choice,1
Bergen,Elmwood Park 8 - Election Day,President,,,Personal Choice,5
Bergen,Elmwood Park 9 - Election Day,President,,,Personal Choice,1
Bergen,Elmwood Park 10 - Election Day,President,,,Personal Choice,7
Bergen,Elmwood Park Mail-In Ballot - Mai,President,,,Personal Choice,2
Bergen,Elmwood Park Provisional - Provis,President,,,Personal Choice,0
Bergen,Emerson 1 - Election Day,President,,,Personal Choice,4
Bergen,Emerson 2 - Election Day,President,,,Personal Choice,1
Bergen,Emerson 3 - Election Day,President,,,Personal Choice,3
Bergen,Emerson 4 - Election Day,President,,,Personal Choice,3
Bergen,Emerson 5 - Election Day,President,,,Personal Choice,3
Bergen,Emerson 6 - Election Day,President,,,Personal Choice,3
Bergen,Emerson Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,4
Bergen,Emerson Provisional - Provisional,President,,,Personal Choice,0
Bergen,Englewood W1 D1 - Election Day,President,,,Personal Choice,14
Bergen,Englewood W1 D2 - Election Day,President,,,Personal Choice,8
Bergen,Englewood W1 D3 - Election Day,President,,,Personal Choice,3
Bergen,Englewood W1 D4 - Election Day,President,,,Personal Choice,3
Bergen,Englewood W2 D1 - Election Day,President,,,Personal Choice,5
Bergen,Englewood W2 D2 - Election Day,President,,,Personal Choice,9
Bergen,Englewood W2 D3 - Election Day,President,,,Personal Choice,15
Bergen,Englewood W2 D4 - Election Day,President,,,Personal Choice,8
Bergen,Englewood W3 D1 - Election Day,President,,,Personal Choice,2
Bergen,Englewood W3 D2 - Election Day,President,,,Personal Choice,2
Bergen,Englewood W3 D3 - Election Day,President,,,Personal Choice,2
Bergen,Englewood W3 D4 - Election Day,President,,,Personal Choice,1
Bergen,Englewood W4 D1 - Election Day,President,,,Personal Choice,1
Bergen,Englewood W4 D2 - Election Day,President,,,Personal Choice,0
Bergen,Englewood W4 D3 - Election Day,President,,,Personal Choice,0
Bergen,Englewood W4 D4 - Election Day,President,,,Personal Choice,0
Bergen,Englewood Mail-In Ballot - Mail-In,President,,,Personal Choice,7
Bergen,Englewood Provisional - Provision,President,,,Personal Choice,0
Bergen,Englewood Cliffs 1 - Election Day,President,,,Personal Choice,1
Bergen,Englewood Cliffs 2 - Election Day,President,,,Personal Choice,4
Bergen,Englewood Cliffs 3 - Election Day,President,,,Personal Choice,5
Bergen,Englewood Cliffs 4 - Election Day,President,,,Personal Choice,1
Bergen,Englewood Cliffs Mail-In Ballot - M,President,,,Personal Choice,6
Bergen,Englewood Cliffs Provisional - Pro,President,,,Personal Choice,0
Bergen,Fair Lawn 1 - Election Day,President,,,Personal Choice,5
Bergen,Fair Lawn 2 - Election Day,President,,,Personal Choice,7
Bergen,Fair Lawn 3 - Election Day,President,,,Personal Choice,2
Bergen,Fair Lawn 4 - Election Day,President,,,Personal Choice,4
Bergen,Fair Lawn 5 - Election Day,President,,,Personal Choice,0
Bergen,Fair Lawn 6 - Election Day,President,,,Personal Choice,10
Bergen,Fair Lawn 7 - Election Day,President,,,Personal Choice,2
Bergen,Fair Lawn 8 - Election Day,President,,,Personal Choice,9
Bergen,Fair Lawn 9 - Election Day,President,,,Personal Choice,4
Bergen,Fair Lawn 10 - Election Day,President,,,Personal Choice,7
Bergen,Fair Lawn 11 - Election Day,President,,,Personal Choice,4
Bergen,Fair Lawn 12 - Election Day,President,,,Personal Choice,3
Bergen,Fair Lawn 13 - Election Day,President,,,Personal Choice,6
Bergen,Fair Lawn 14 - Election Day,President,,,Personal Choice,1
Bergen,Fair Lawn 15 - Election Day,President,,,Personal Choice,18
Bergen,Fair Lawn 16 - Election Day,President,,,Personal Choice,5
Bergen,Fair Lawn 17 - Election Day,President,,,Personal Choice,9
Bergen,Fair Lawn 18 - Election Day,President,,,Personal Choice,5
Bergen,Fair Lawn 19 - Election Day,President,,,Personal Choice,2
Bergen,Fair Lawn 20 - Election Day,President,,,Personal Choice,3
Bergen,Fair Lawn 21 - Election Day,President,,,Personal Choice,9
Bergen,Fair Lawn 22 - Election Day,President,,,Personal Choice,1
Bergen,Fair Lawn 23 - Election Day,President,,,Personal Choice,5
Bergen,Fair Lawn Mail-In Ballot - Mail-In B,President,,,Personal Choice,11
Bergen,Fair Lawn Provisional - Provisiona,President,,,Personal Choice,0
Bergen,Fairview 1 - Election Day,President,,,Personal Choice,1
Bergen,Fairview 2 - Election Day,President,,,Personal Choice,3
Bergen,Fairview 3 - Election Day,President,,,Personal Choice,0
Bergen,Fairview 4 - Election Day,President,,,Personal Choice,1
Bergen,Fairview 5 - Election Day,President,,,Personal Choice,6
Bergen,Fairview 6 - Election Day,President,,,Personal Choice,0
Bergen,Fairview Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,1
Bergen,Fairview Provisional - Provisional,President,,,Personal Choice,0
Bergen,Fort Lee 1 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 2 - Election Day,President,,,Personal Choice,4
Bergen,Fort Lee 3 - Election Day,President,,,Personal Choice,2
Bergen,Fort Lee 4 - Election Day,President,,,Personal Choice,3
Bergen,Fort Lee 5 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 6 - Election Day,President,,,Personal Choice,11
Bergen,Fort Lee 7 - Election Day,President,,,Personal Choice,8
Bergen,Fort Lee 8 - Election Day,President,,,Personal Choice,2
Bergen,Fort Lee 9 - Election Day,President,,,Personal Choice,7
Bergen,Fort Lee 10 - Election Day,President,,,Personal Choice,8
Bergen,Fort Lee 11 - Election Day,President,,,Personal Choice,2
Bergen,Fort Lee 12 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 13 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 14 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 15 - Election Day,President,,,Personal Choice,0
Bergen,Fort Lee 16 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 17 - Election Day,President,,,Personal Choice,0
Bergen,Fort Lee 18 - Election Day,President,,,Personal Choice,1
Bergen,Fort Lee 19 - Election Day,President,,,Personal Choice,5
Bergen,Fort Lee Mail-In Ballot - Mail-In Ba,President,,,Personal Choice,4
Bergen,Fort Lee Provisional - Provisional,President,,,Personal Choice,0
Bergen,Franklin Lakes 1 - Election Day,President,,,Personal Choice,5
Bergen,Franklin Lakes 2 - Election Day,President,,,Personal Choice,5
Bergen,Franklin Lakes 3 - Election Day,President,,,Personal Choice,3
Bergen,Franklin Lakes 4 - Election Day,President,,,Personal Choice,10
Bergen,Franklin Lakes 5 - Election Day,President,,,Personal Choice,9
Bergen,Franklin Lakes 6 - Election Day,President,,,Personal Choice,5
Bergen,Franklin Lakes Mail-In Ballot - Mai,President,,,Personal Choice,7
Bergen,Franklin Lakes Provisional - Provis,President,,,Personal Choice,0
Bergen,Garfield W1 D1 - Election Day,President,,,Personal Choice,5
Bergen,Garfield W1 D2 - Election Day,President,,,Personal Choice,1
Bergen,Garfield W1 D3 - Election Day,President,,,Personal Choice,2
Bergen,Garfield W2 D1 - Election Day,President,,,Personal Choice,6
Bergen,Garfield W2 D2 - Election Day,President,,,Personal Choice,4
Bergen,Garfield W2 D3 - Election Day,President,,,Personal Choice,2
Bergen,Garfield W3 D1 - Election Day,President,,,Personal Choice,0
Bergen,Garfield W3 D2 - Election Day,President,,,Personal Choice,1
Bergen,Garfield W3 D3 - Election Day,President,,,Personal Choice,1
Bergen,Garfield W4 D1 - Election Day,President,,,Personal Choice,2
Bergen,Garfield W4 D2 - Election Day,President,,,Personal Choice,1
Bergen,Garfield W4 D3 - Election Day,President,,,Personal Choice,2
